year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,carrier,flight,tailnum,origin,dest,air_time,distance,name
2013,1,6,1011,1015,1208,1210,US,1036,N117UW,EWR,CLT,93,529,US Airways Inc.
2013,1,6,1012,1016,1236,1230,DL,2319,N980DL,LGA,MSP,150,1020,Delta Air Lines Inc.
2013,1,6,1012,1015,1321,1331,UA,680,N432UA,LGA,IAH,225,1416,United Air Lines Inc.
2013,1,6,1014,1021,1341,1342,DL,1903,N934DL,LGA,SRQ,177,1047,Delta Air Lines Inc.
2013,1,6,1019,1000,1148,1128,EV,4187,N11547,EWR,BNA,130,748,ExpressJet Airlines Inc.
2013,1,6,1019,1025,1201,1231,EV,5026,N709EV,EWR,DTW,84,488,ExpressJet Airlines Inc.
2013,1,6,1019,900,1558,1530,HA,51,N385HA,JFK,HNL,611,4983,Hawaiian Airlines Inc.
2013,1,6,1019,1018,1330,1331,UA,952,N474UA,EWR,RSW,176,1068,United Air Lines Inc.
2013,1,6,1021,1030,1328,1355,AA,179,N335AA,JFK,SFO,345,2586,American Airlines Inc.
2013,1,6,1024,1030,1205,1210,AA,321,N4WWAA,LGA,ORD,125,733,American Airlines Inc.
2013,1,6,1025,1030,1252,1252,DL,2343,N339NB,EWR,ATL,128,746,Delta Air Lines Inc.
2013,1,6,1026,1030,1218,1215,MQ,4471,N713MQ,LGA,RDU,77,431,Envoy Air
2013,1,6,1027,1030,1335,1340,AA,19,N328AA,JFK,LAX,344,2475,American Airlines Inc.
2013,1,6,1029,1020,1330,1330,AA,731,N3JRAA,LGA,DFW,211,1389,American Airlines Inc.
2013,1,6,1031,820,1154,958,9E,3317,N917XJ,JFK,BUF,63,301,Endeavor Air Inc.
2013,1,6,1035,1030,1354,1415,VX,23,N844VA,JFK,SFO,355,2586,Virgin America
2013,1,6,1037,1040,1443,1350,DL,1174,N329NB,LGA,PBI,175,1035,Delta Air Lines Inc.
2013,1,6,1038,920,1221,1108,B6,1103,N187JB,JFK,RDU,81,427,JetBlue Airways
2013,1,6,1039,1040,1327,1326,B6,31,N658JB,JFK,MCO,148,944,JetBlue Airways
2013,1,6,1042,1045,1240,1252,DL,1573,N336NW,LGA,MEM,156,963,Delta Air Lines Inc.
2013,1,6,1043,1047,1309,1330,UA,448,N580UA,EWR,LAS,304,2227,United Air Lines Inc.
2013,1,6,1045,1015,1145,1131,EV,4663,N15910,EWR,IAD,43,212,ExpressJet Airlines Inc.
2013,1,6,1045,1050,1406,1358,B6,373,N506JB,LGA,FLL,178,1076,JetBlue Airways
2013,1,6,1047,1044,1229,1223,EV,4090,N16919,EWR,RDU,76,416,ExpressJet Airlines Inc.
2013,1,6,1047,1047,1356,1344,UA,518,N674UA,EWR,IAH,217,1400,United Air Lines Inc.
2013,1,6,1053,1043,1353,1332,B6,545,N585JB,EWR,PBI,161,1023,JetBlue Airways
2013,1,6,1053,1055,1212,1235,WN,374,N8322X,LGA,MDW,114,725,Southwest Airlines Co.
2013,1,6,1053,1100,1353,1425,UA,642,N508UA,JFK,SFO,347,2586,United Air Lines Inc.
2013,1,6,1055,1054,1404,1354,UA,1580,N34282,EWR,PBI,165,1023,United Air Lines Inc.
2013,1,6,1057,1100,1345,1338,DL,1647,N638DL,LGA,ATL,125,762,Delta Air Lines Inc.
2013,1,6,1059,929,1543,1421,B6,215,N558JB,EWR,SJU,200,1608,JetBlue Airways
2013,1,6,1059,1100,1229,1300,WN,1873,N283WN,LGA,STL,138,888,Southwest Airlines Co.
2013,1,6,1059,1100,1203,1215,MQ,3792,N513MQ,JFK,DCA,51,213,Envoy Air
2013,1,6,1100,1059,1359,1438,UA,1298,N77525,EWR,SFO,341,2565,United Air Lines Inc.
2013,1,6,1102,1050,1255,1250,MQ,4589,N542MQ,LGA,DTW,90,502,Envoy Air
2013,1,6,1107,1115,1439,1425,AA,2099,N3EGAA,LGA,MIA,172,1096,American Airlines Inc.
2013,1,6,1107,959,1234,1129,MQ,4670,N516MQ,LGA,BNA,125,764,Envoy Air
2013,1,6,1109,1114,1301,1315,DL,1031,N336NB,LGA,DTW,87,502,Delta Air Lines Inc.
2013,1,6,1112,1115,1310,1310,MQ,4485,N711MQ,LGA,CMH,88,479,Envoy Air
2013,1,6,1113,830,1253,1013,EV,3815,N26549,EWR,GSO,80,445,ExpressJet Airlines Inc.
2013,1,6,1115,1100,1224,1216,US,2171,N959UW,LGA,DCA,46,214,US Airways Inc.
2013,1,6,1116,1115,1254,1257,EV,5273,N759EV,LGA,PIT,65,335,ExpressJet Airlines Inc.
2013,1,6,1116,1100,1445,1431,B6,641,N571JB,JFK,SFO,365,2586,JetBlue Airways
2013,1,6,1116,1100,1427,1420,DL,1275,N3765,JFK,SLC,291,1990,Delta Air Lines Inc.
2013,1,6,1119,1118,1330,1334,EV,4279,N16112,EWR,MCI,173,1092,ExpressJet Airlines Inc.
2013,1,6,1121,1130,1331,1332,US,1085,N178US,LGA,CLT,97,544,US Airways Inc.
2013,1,6,1122,1125,1600,1620,DL,315,N3753,JFK,SJU,194,1598,Delta Air Lines Inc.
2013,1,6,1123,1125,1255,1305,AA,327,N3DCAA,LGA,ORD,121,733,American Airlines Inc.
2013,1,6,1125,1130,1421,1430,DL,695,N905DL,JFK,MCO,152,944,Delta Air Lines Inc.
2013,1,6,1126,1130,1253,1306,EV,4431,N16151,EWR,RDU,75,416,ExpressJet Airlines Inc.
2013,1,6,1126,1135,1338,1330,MQ,4553,N723MQ,LGA,CLE,74,419,Envoy Air
2013,1,6,1129,1130,1435,1437,UA,703,N554UA,JFK,LAX,346,2475,United Air Lines Inc.
2013,1,6,1129,1126,1336,1345,UA,980,N409UA,EWR,DEN,224,1605,United Air Lines Inc.
2013,1,6,1131,1130,1438,1450,VX,409,N638VA,JFK,LAX,342,2475,Virgin America
2013,1,6,1131,1130,1302,1315,WN,145,N956WN,EWR,STL,135,872,Southwest Airlines Co.
2013,1,6,1132,1129,1440,1437,B6,133,N527JB,JFK,RSW,170,1074,JetBlue Airways
2013,1,6,1132,1134,1331,1345,DL,2219,N327NB,LGA,MSP,147,1020,Delta Air Lines Inc.
2013,1,6,1133,1123,1449,1425,B6,1,N590JB,JFK,FLL,169,1069,JetBlue Airways
2013,1,6,1136,1140,1253,1255,EV,4347,N14902,EWR,BTV,48,266,ExpressJet Airlines Inc.
2013,1,6,1136,1115,1244,1226,B6,24,N353JB,JFK,BTV,49,266,JetBlue Airways
2013,1,6,1139,1140,1510,1445,AA,1623,N3GBAA,EWR,MIA,172,1085,American Airlines Inc.
2013,1,6,1139,1130,1436,1422,UA,1000,N33132,EWR,MCO,156,937,United Air Lines Inc.
2013,1,6,1140,1145,1327,1321,FL,353,N971AT,LGA,CAK,80,397,AirTran Airways Corporation
2013,1,6,1141,1132,1454,1439,UA,1707,N14214,EWR,TPA,170,997,United Air Lines Inc.
2013,1,6,1143,1140,1516,1450,DL,930,N353NB,LGA,FLL,186,1076,Delta Air Lines Inc.
2013,1,6,1145,1152,1439,1424,EV,4679,N13914,EWR,JAX,144,820,ExpressJet Airlines Inc.
2013,1,6,1145,1150,1327,1345,MQ,4646,N546MQ,LGA,MSP,145,1020,Envoy Air
2013,1,6,1146,1145,1507,1454,DL,1875,N906DL,LGA,TPA,164,1010,Delta Air Lines Inc.
2013,1,6,1153,1200,1500,1529,DL,863,N711ZX,JFK,LAX,337,2475,Delta Air Lines Inc.
2013,1,6,1153,1200,1316,1330,MQ,4601,N500MQ,LGA,BNA,124,764,Envoy Air
2013,1,6,1153,1125,1643,1618,UA,1283,N76254,EWR,SJU,201,1608,United Air Lines Inc.
2013,1,6,1155,1205,1307,1318,EV,4087,N14959,EWR,PWM,49,284,ExpressJet Airlines Inc.
2013,1,6,1155,1200,1503,1448,B6,523,N516JB,EWR,MCO,149,937,JetBlue Airways
2013,1,6,1155,1158,1502,1502,B6,625,N249JB,JFK,HOU,235,1428,JetBlue Airways
2013,1,6,1156,1200,1309,1315,MQ,4425,N835MQ,JFK,DCA,58,213,Envoy Air
2013,1,6,1158,1200,1503,1510,AA,3,N324AA,JFK,LAX,344,2475,American Airlines Inc.
2013,1,6,1158,1205,1502,1520,AA,743,N577AA,LGA,DFW,217,1389,American Airlines Inc.
2013,1,6,1158,1200,1437,1438,DL,1947,N555NW,LGA,ATL,126,762,Delta Air Lines Inc.
2013,1,6,1200,1200,1514,1529,UA,73,N79279,EWR,SFO,355,2565,United Air Lines Inc.
2013,1,6,1202,1200,1515,1545,VX,25,N847VA,JFK,SFO,353,2586,Virgin America
2013,1,6,1202,1203,1508,1506,UA,1722,N76508,EWR,IAH,220,1400,United Air Lines Inc.
2013,1,6,1203,1200,1430,1356,US,1443,N737US,JFK,CLT,106,541,US Airways Inc.
2013,1,6,1204,1200,1308,1306,B6,1174,N334JB,EWR,BOS,42,200,JetBlue Airways
2013,1,6,1207,1210,1310,1310,WN,477,N705SW,EWR,BWI,42,169,Southwest Airlines Co.
2013,1,6,1215,1220,1518,1531,B6,673,N641JB,JFK,LAX,343,2475,JetBlue Airways
2013,1,6,1216,1220,1331,1350,MQ,3697,N8EGMQ,EWR,ORD,117,719,Envoy Air
2013,1,6,1216,1216,1545,1555,UA,1227,N77430,EWR,PHX,302,2133,United Air Lines Inc.
2013,1,6,1217,1205,1331,1325,WN,644,N463WN,EWR,MDW,116,711,Southwest Airlines Co.
2013,1,6,1218,1225,1409,1410,EV,4692,N16976,EWR,CMH,86,463,ExpressJet Airlines Inc.
2013,1,6,1222,1155,1322,1304,9E,3483,N919XJ,JFK,BOS,41,187,Endeavor Air Inc.
2013,1,6,1223,1200,1449,1408,EV,4689,N12126,EWR,CHS,117,628,ExpressJet Airlines Inc.
2013,1,6,1225,1235,1406,1415,MQ,4404,N839MQ,JFK,RDU,82,427,Envoy Air
2013,1,6,1226,1200,1506,1430,MQ,4658,N856MQ,LGA,ATL,138,762,Envoy Air
2013,1,6,1228,1230,1511,1500,EV,3826,N27962,EWR,ATL,139,746,ExpressJet Airlines Inc.
2013,1,6,1228,1220,1409,1415,AA,1757,N551AA,LGA,STL,140,888,American Airlines Inc.
2013,1,6,1228,1230,1527,1543,UA,1623,N78509,LGA,IAH,223,1416,United Air Lines Inc.
2013,1,6,1231,1230,1342,1405,WN,283,N219WN,LGA,MKE,119,738,Southwest Airlines Co.
2013,1,6,1232,1232,1422,1429,EV,4135,N13202,EWR,CLT,99,529,ExpressJet Airlines Inc.
2013,1,6,1234,1240,1427,1445,DL,1131,N358NB,LGA,DTW,95,502,Delta Air Lines Inc.
2013,1,6,1234,1220,1530,1517,UA,238,N503UA,EWR,MIA,166,1085,United Air Lines Inc.
2013,1,6,1237,1245,1334,1350,AA,1850,N3HPAA,JFK,BOS,38,187,American Airlines Inc.
2013,1,6,1239,1240,1530,1540,AA,1853,N471AA,EWR,DFW,208,1372,American Airlines Inc.
2013,1,6,1240,1245,1548,1600,AA,2253,N3HFAA,LGA,MIA,165,1096,American Airlines Inc.
2013,1,6,1242,920,1527,1233,UA,1142,N74856,EWR,LAX,324,2454,United Air Lines Inc.
2013,1,6,1243,1250,1444,1449,EV,4893,N600QX,EWR,DTW,95,488,ExpressJet Airlines Inc.
2013,1,6,1243,1240,1551,1555,AA,2041,N615AA,JFK,MIA,164,1089,American Airlines Inc.
2013,1,6,1244,1250,1537,1550,DL,1685,N350NA,LGA,MCO,151,950,Delta Air Lines Inc.
2013,1,6,1245,1250,1556,1603,UA,744,N851UA,EWR,DFW,223,1372,United Air Lines Inc.
2013,1,6,1247,1230,1440,1427,EV,4640,N14570,EWR,DAY,93,533,ExpressJet Airlines Inc.
2013,1,6,1251,1245,1541,1550,AA,745,N3GXAA,LGA,DFW,210,1389,American Airlines Inc.
2013,1,6,1251,1250,1503,1520,WN,390,N404WN,LGA,DEN,228,1620,Southwest Airlines Co.
2013,1,6,1252,1257,1336,1354,EV,4368,N14916,EWR,BDL,28,116,ExpressJet Airlines Inc.
2013,1,6,1255,1300,1345,1406,9E,3638,N835AY,JFK,PHL,27,94,Endeavor Air Inc.
2013,1,6,1255,1300,1605,1554,B6,991,N568JB,JFK,PBI,158,1028,JetBlue Airways
2013,1,6,1256,1300,1508,1506,9E,3762,N8828D,EWR,CVG,112,569,Endeavor Air Inc.
2013,1,6,1256,1252,1610,1555,B6,85,N807JB,JFK,FLL,176,1069,JetBlue Airways
2013,1,6,1257,1300,1349,1409,US,2128,N947UW,LGA,BOS,36,184,US Airways Inc.
2013,1,6,1259,1300,1537,1529,EV,4950,N753EV,EWR,ATL,129,746,ExpressJet Airlines Inc.
2013,1,6,1300,1300,1426,1440,AA,329,N478AA,LGA,ORD,120,733,American Airlines Inc.
2013,1,6,1300,1259,1422,1418,B6,32,N198JB,JFK,ROC,57,264,JetBlue Airways
2013,1,6,1300,1300,1505,1450,MQ,4426,N725MQ,LGA,CMH,85,479,Envoy Air
2013,1,6,1301,1259,1356,1404,B6,1006,N274JB,JFK,BOS,38,187,JetBlue Airways
2013,1,6,1301,1300,1609,1610,WN,2239,N743SW,EWR,HOU,228,1411,Southwest Airlines Co.
2013,1,6,1302,1308,1536,1542,FL,348,N892AT,LGA,ATL,130,762,AirTran Airways Corporation
2013,1,6,1304,1259,1510,1502,US,1459,N173US,LGA,CLT,98,544,US Airways Inc.
2013,1,6,1306,1310,1439,1427,EV,4148,N15973,EWR,BUF,56,282,ExpressJet Airlines Inc.
2013,1,6,1307,1305,1452,1450,EV,4306,N14953,LGA,CLE,77,419,ExpressJet Airlines Inc.
2013,1,6,1310,1258,1636,1610,B6,209,N633JB,JFK,LGB,357,2465,JetBlue Airways
2013,1,6,1314,1315,1513,1520,MQ,4564,N736MQ,LGA,DTW,111,502,Envoy Air
2013,1,6,1314,1315,1507,1505,US,1615,N554UW,EWR,CLT,92,529,US Airways Inc.
2013,1,6,1316,1305,1600,1557,UA,1641,N79402,EWR,MCO,152,937,United Air Lines Inc.
2013,1,6,1317,1317,1414,1425,EV,3829,N14991,EWR,BOS,39,200,ExpressJet Airlines Inc.
2013,1,6,1319,1320,1436,1436,EV,4231,N14904,EWR,IAD,47,212,ExpressJet Airlines Inc.
2013,1,6,1321,1305,1432,1405,EV,4129,N16561,EWR,DCA,46,199,ExpressJet Airlines Inc.
2013,1,6,1322,1325,1501,1505,MQ,4475,N737MQ,LGA,RDU,79,431,Envoy Air
2013,1,6,1325,1330,1628,1641,B6,355,N587JB,JFK,BUR,344,2465,JetBlue Airways
2013,1,6,1326,1330,1605,1605,DL,2043,N3734B,JFK,ATL,126,760,Delta Air Lines Inc.
2013,1,6,1327,1330,1616,1640,AA,753,N3GGAA,LGA,DFW,212,1389,American Airlines Inc.
2013,1,6,1327,1330,1634,1655,VX,411,N621VA,JFK,LAX,347,2475,Virgin America
2013,1,6,1330,1340,1620,1626,B6,525,N197JB,EWR,MCO,147,937,JetBlue Airways
2013,1,6,1330,1315,1634,1623,UA,1272,N14115,EWR,LAX,330,2454,United Air Lines Inc.
2013,1,6,1331,1300,1444,1421,EV,4158,N12967,EWR,RIC,54,277,ExpressJet Airlines Inc.
2013,1,6,1331,1330,1651,1705,WN,1078,N433LV,EWR,PHX,297,2133,Southwest Airlines Co.
2013,1,6,1332,1225,1453,1348,B6,66,N229JB,JFK,BUF,65,301,JetBlue Airways
2013,1,6,1335,1335,1433,1434,EV,5683,N14920,EWR,BWI,38,169,ExpressJet Airlines Inc.
2013,1,6,1338,1345,1655,1705,AA,1073,N3GAAA,LGA,MIA,169,1096,American Airlines Inc.
2013,1,6,1340,1345,1506,1513,EV,4171,N13913,EWR,MSN,126,799,ExpressJet Airlines Inc.
2013,1,6,1340,1324,1816,1810,B6,705,N603JB,JFK,SJU,197,1598,JetBlue Airways
2013,1,6,1342,1345,1704,1705,AA,117,N322AA,JFK,LAX,342,2475,American Airlines Inc.
2013,1,6,1345,1350,1700,1715,US,688,N656AW,EWR,PHX,297,2133,US Airways Inc.
2013,1,6,1346,1335,1654,1631,B6,431,N580JB,LGA,SRQ,173,1047,JetBlue Airways
2013,1,6,1347,1350,1608,1628,DL,1705,N344NB,LGA,MSY,190,1183,Delta Air Lines Inc.
2013,1,6,1348,1315,1647,1605,B6,393,N706JB,LGA,MCO,147,950,JetBlue Airways
2013,1,6,1348,1350,1539,1545,MQ,4577,N537MQ,LGA,CLT,92,544,Envoy Air
2013,1,6,1350,1259,1504,1436,UA,1137,N17104,EWR,ORD,116,719,United Air Lines Inc.
2013,1,6,1351,1356,1636,1650,B6,1783,N649JB,JFK,MCO,149,944,JetBlue Airways
2013,1,6,1351,1355,1502,1510,B6,602,N309JB,JFK,PWM,47,273,JetBlue Airways
2013,1,6,1351,1355,1729,1708,DL,2079,N357NW,LGA,FLL,184,1076,Delta Air Lines Inc.
2013,1,6,1352,1350,1723,1657,UA,620,N576UA,EWR,FLL,184,1065,United Air Lines Inc.
2013,1,6,1353,1359,1604,1600,EV,4370,N14542,EWR,CHS,113,628,ExpressJet Airlines Inc.
2013,1,6,1353,1341,1927,1941,UA,15,N69063,EWR,HNL,610,4963,United Air Lines Inc.
2013,1,6,1354,1355,1705,1653,UA,1604,N87527,EWR,IAH,218,1400,United Air Lines Inc.
2013,1,6,1355,1355,1505,1530,WN,348,N709SW,LGA,MDW,115,725,Southwest Airlines Co.
2013,1,6,1356,1400,1633,1636,DL,2247,N665DN,LGA,ATL,123,762,Delta Air Lines Inc.
2013,1,6,1356,1205,1536,1345,MQ,4431,N730MQ,LGA,RDU,76,431,Envoy Air
2013,1,6,1401,1359,1707,1659,UA,1122,N37434,EWR,PBI,165,1023,United Air Lines Inc.
2013,1,6,1402,1335,1641,1608,B6,615,N348JB,JFK,JAX,142,828,JetBlue Airways
2013,1,6,1410,1415,1648,1638,DL,935,N348NB,EWR,ATL,127,746,Delta Air Lines Inc.
2013,1,6,1412,1315,1733,1611,B6,505,N768JB,EWR,FLL,183,1065,JetBlue Airways
2013,1,6,1413,1420,1557,1620,MQ,4588,N509MQ,LGA,MSP,143,1020,Envoy Air
2013,1,6,1414,1416,1701,1650,FL,349,N975AT,LGA,ATL,133,762,AirTran Airways Corporation
2013,1,6,1417,1320,1625,1533,EV,4519,N13118,EWR,IND,105,645,ExpressJet Airlines Inc.
2013,1,6,1417,1420,1538,1550,MQ,3728,N521MQ,EWR,ORD,121,719,Envoy Air
2013,1,6,1421,1420,1718,1713,UA,1166,N21108,EWR,TPA,156,997,United Air Lines Inc.
2013,1,6,1426,1430,1733,1755,UA,560,N518UA,JFK,SFO,348,2586,United Air Lines Inc.
2013,1,6,1427,1429,1727,1722,B6,1161,N657JB,LGA,PBI,162,1035,JetBlue Airways
2013,1,6,1429,1429,1539,1547,EV,5712,N877AS,JFK,IAD,46,228,ExpressJet Airlines Inc.
2013,1,6,1429,1430,1726,1735,AA,883,N591AA,EWR,DFW,203,1372,American Airlines Inc.
2013,1,6,1429,1429,1624,1642,DL,1819,N916DN,LGA,MSP,151,1020,Delta Air Lines Inc.
2013,1,6,1431,1437,1750,1742,B6,347,N298JB,JFK,SRQ,174,1041,JetBlue Airways
2013,1,6,1432,1435,1651,1701,DL,1344,N361NB,LGA,MCI,170,1107,Delta Air Lines Inc.
2013,1,6,1432,1435,1734,1742,DL,1902,N324NB,LGA,PBI,163,1035,Delta Air Lines Inc.
2013,1,6,1433,1435,1555,1611,UA,459,N839UA,EWR,ORD,117,719,United Air Lines Inc.
2013,1,6,1434,1445,1632,1640,EV,5623,N859AS,LGA,RDU,94,431,ExpressJet Airlines Inc.
2013,1,6,1434,1425,1619,1630,EV,5164,N712EV,EWR,MSP,151,1008,ExpressJet Airlines Inc.
2013,1,6,1436,1445,1629,1647,US,1445,N564UW,LGA,CLT,94,544,US Airways Inc.
2013,1,6,1437,1435,1552,1559,EV,5968,N13964,LGA,IAD,50,229,ExpressJet Airlines Inc.
2013,1,6,1439,1430,1756,1815,DL,2126,N713TW,JFK,SFO,343,2586,Delta Air Lines Inc.
2013,1,6,1440,1445,1608,1606,9E,3452,N601LR,JFK,BOS,37,187,Endeavor Air Inc.
2013,1,6,1441,1440,1655,1656,EV,4181,N33182,EWR,MCI,171,1092,ExpressJet Airlines Inc.
2013,1,6,1441,1445,1710,1710,MQ,4669,N515MQ,LGA,ATL,126,762,Envoy Air
2013,1,6,1441,1444,1802,1755,UA,275,N485UA,LGA,IAH,224,1416,United Air Lines Inc.
2013,1,6,1441,1443,1755,1803,UA,1418,N24715,EWR,AUS,235,1504,United Air Lines Inc.
2013,1,6,1445,1445,1646,1640,EV,4381,N48901,EWR,DTW,95,488,ExpressJet Airlines Inc.
2013,1,6,1445,1450,1734,1755,AA,1813,N5EUAA,JFK,MCO,144,944,American Airlines Inc.
2013,1,6,1446,1410,1703,1617,EV,4687,N14923,EWR,CVG,113,569,ExpressJet Airlines Inc.
2013,1,6,1446,1422,1552,1535,B6,1010,N187JB,JFK,BOS,39,187,JetBlue Airways
2013,1,6,1446,1450,1641,1645,MQ,4172,N672MQ,JFK,CLE,84,425,Envoy Air
2013,1,6,1448,1456,1627,1624,9E,4357,N8554A,JFK,ORF,57,290,Endeavor Air Inc.
2013,1,6,1448,1445,1647,1707,UA,256,N567UA,EWR,DEN,222,1605,United Air Lines Inc.
2013,1,6,1448,1440,1750,1752,UA,1183,N78501,EWR,RSW,165,1068,United Air Lines Inc.
2013,1,6,1449,1455,1637,1637,9E,3318,N901XJ,JFK,BUF,64,301,Endeavor Air Inc.
2013,1,6,1450,1450,1648,1640,MQ,4403,N828MQ,JFK,RDU,103,427,Envoy Air
2013,1,6,1451,1455,1703,1654,EV,4572,N12921,EWR,GSP,109,594,ExpressJet Airlines Inc.
2013,1,6,1451,1455,1853,1825,AA,1769,N5BVAA,JFK,MIA,161,1089,American Airlines Inc.
2013,1,6,1451,1459,1645,1645,B6,1053,N273JB,JFK,PIT,79,340,JetBlue Airways
2013,1,6,1452,1452,1713,1655,DL,1231,N944DL,LGA,DTW,86,502,Delta Air Lines Inc.
2013,1,6,1452,1440,1551,1548,UA,268,N838UA,EWR,BOS,40,200,United Air Lines Inc.
2013,1,6,1453,1445,1633,1634,EV,4596,N19554,EWR,STL,140,872,ExpressJet Airlines Inc.
2013,1,6,1453,1500,1749,1742,DL,2347,N617DL,LGA,ATL,125,762,Delta Air Lines Inc.
2013,1,6,1453,1500,1606,1620,US,2179,N959UW,LGA,DCA,50,214,US Airways Inc.
2013,1,6,1454,1357,1555,1503,EV,4434,N16918,EWR,MHT,47,209,ExpressJet Airlines Inc.
2013,1,6,1454,1500,1637,1655,MQ,4429,N719MQ,LGA,CMH,87,479,Envoy Air
2013,1,6,1454,1410,1623,1555,MQ,4491,N713MQ,LGA,CLE,75,419,Envoy Air
2013,1,6,1456,1500,1617,1613,EV,4571,N16919,EWR,PWM,50,284,ExpressJet Airlines Inc.
2013,1,6,1456,1500,1655,1656,US,720,N185UW,EWR,CLT,93,529,US Airways Inc.
2013,1,6,1457,1355,1829,1709,B6,83,N519JB,JFK,SEA,351,2422,JetBlue Airways
2013,1,6,1458,1500,1807,1825,AA,1925,N3BGAA,LGA,MIA,163,1096,American Airlines Inc.
2013,1,6,1459,1457,1821,1801,B6,141,N794JB,JFK,PBI,165,1028,JetBlue Airways
2013,1,6,1459,1505,1620,1645,WN,1197,N259WN,LGA,MKE,117,738,Southwest Airlines Co.
2013,1,6,1500,1500,1834,1837,DL,963,N717TW,JFK,LAX,345,2475,Delta Air Lines Inc.
2013,1,6,1500,1510,1648,1655,MQ,4447,N722MQ,LGA,RDU,83,431,Envoy Air
2013,1,6,1502,1505,1632,1637,9E,3393,N912XJ,JFK,DCA,44,213,Endeavor Air Inc.
2013,1,6,1502,1510,1729,1745,MQ,4309,N603MQ,JFK,IND,111,665,Envoy Air
2013,1,6,1503,1459,1825,1805,B6,63,N708JB,JFK,TPA,163,1005,JetBlue Airways
2013,1,6,1503,1510,1709,1710,MQ,4579,N9EAMQ,LGA,CLT,93,544,Envoy Air
2013,1,6,1504,1459,1833,1806,B6,377,N559JB,LGA,FLL,176,1076,JetBlue Airways
2013,1,6,1504,1459,1825,1807,UA,1601,N37427,EWR,FLL,180,1065,United Air Lines Inc.
2013,1,6,1505,1511,1708,1740,UA,745,N584UA,LGA,DEN,221,1620,United Air Lines Inc.
2013,1,6,1506,1505,1809,1820,AA,759,N3GUAA,LGA,DFW,213,1389,American Airlines Inc.
2013,1,6,1507,1455,1644,1628,B6,8,N796JB,JFK,BUF,66,301,JetBlue Airways
2013,1,6,1508,1504,1644,1640,EV,4212,N18101,EWR,RDU,75,416,ExpressJet Airlines Inc.
2013,1,6,1510,1510,1814,1801,UA,750,N535UA,EWR,MCO,142,937,United Air Lines Inc.
2013,1,6,1512,1504,1628,1640,UA,279,N458UA,EWR,ORD,116,719,United Air Lines Inc.
2013,1,6,1513,1508,1722,1705,EV,4326,N12924,EWR,CLT,98,529,ExpressJet Airlines Inc.
2013,1,6,1513,1506,1811,1819,UA,1285,N17128,EWR,LAX,335,2454,United Air Lines Inc.
2013,1,6,1515,1515,1700,1700,MQ,4333,N932MQ,JFK,PIT,73,340,Envoy Air
2013,1,6,1515,1434,1827,1737,UA,404,N571UA,EWR,MIA,165,1085,United Air Lines Inc.
2013,1,6,1516,1455,1645,1645,AA,337,N597AA,LGA,ORD,118,733,American Airlines Inc.
2013,1,6,1518,1505,1811,1737,EV,3817,N10575,EWR,JAX,145,820,ExpressJet Airlines Inc.
2013,1,6,1518,1457,1804,1730,B6,119,N353JB,JFK,MSY,200,1182,JetBlue Airways
2013,1,6,1519,1520,1848,1842,DL,2115,N369NW,LGA,MIA,177,1096,Delta Air Lines Inc.
2013,1,6,1519,1530,1718,1725,AA,2223,N4UBAA,LGA,STL,147,888,American Airlines Inc.
2013,1,6,1520,1436,1629,1543,EV,3832,N13995,EWR,DCA,44,199,ExpressJet Airlines Inc.
2013,1,6,1520,1517,1836,1811,B6,537,N510JB,EWR,TPA,167,997,JetBlue Airways
2013,1,6,1522,1530,1701,1711,9E,3719,N8877A,LGA,RIC,61,292,Endeavor Air Inc.
2013,1,6,1523,1526,1727,1731,EV,4170,N27200,EWR,GRR,96,605,ExpressJet Airlines Inc.
2013,1,6,1524,1520,1656,1654,9E,4105,N8646A,JFK,IAD,48,228,Endeavor Air Inc.
2013,1,6,1524,1525,1653,1655,MQ,3823,N534MQ,JFK,DCA,51,213,Envoy Air
2013,1,6,1525,1530,1730,1737,US,1665,N716UW,LGA,CLT,98,544,US Airways Inc.
2013,1,6,1526,1530,1937,1855,AA,1039,N3FHAA,JFK,FLL,173,1069,American Airlines Inc.
2013,1,6,1528,1535,1825,1850,AA,763,N3ETAA,LGA,DFW,205,1389,American Airlines Inc.
2013,1,6,1530,1530,1802,1725,MQ,4146,N617MQ,JFK,CMH,104,483,Envoy Air
2013,1,6,1530,1530,1844,1854,UA,161,N14102,JFK,LAX,328,2475,United Air Lines Inc.
2013,1,6,1530,1536,1726,1731,UA,1710,N73251,LGA,CLE,78,419,United Air Lines Inc.
2013,1,6,1532,1533,1900,1857,B6,137,N618JB,JFK,RSW,170,1074,JetBlue Airways
2013,1,6,1533,1518,1839,1823,B6,153,N712JB,JFK,MCO,145,944,JetBlue Airways
2013,1,6,1534,1540,1718,1716,9E,4178,N839AY,JFK,ROC,58,264,Endeavor Air Inc.
2013,1,6,1534,1515,1848,1807,UA,1205,N67058,EWR,IAH,204,1400,United Air Lines Inc.
2013,1,6,1538,1457,1911,1811,B6,61,N283JB,JFK,FLL,177,1069,JetBlue Airways
2013,1,6,1538,1545,1805,1815,DL,1942,N326NB,EWR,ATL,126,746,Delta Air Lines Inc.
2013,1,6,1539,1526,1711,1659,EV,3835,N14902,EWR,BNA,133,748,ExpressJet Airlines Inc.
